-2.173799999999999955e+00 -3.091900000000000204e-01
-6.763200000000000323e-01 1.079599999999999893e+00
3.939200000000000035e+00 2.073500000000000121e+00
8.658900000000000485e-01 1.832500000000000018e+00
8.127999999999999670e-01 5.170299999999999896e-01
1.487600000000000033e+00 -3.321600000000000108e-01
3.204400000000000137e+00 6.144599999999999618e+00
3.015899999999999803e+00 3.585300000000000153e+00
3.251500000000000057e+00 3.984100000000000197e+00
-4.150299999999999823e-02 -1.398400000000000087e+00
3.159499999999999975e+00 1.026299999999999990e+00
2.500300000000000189e+00 5.355900000000000105e+00
-5.447100000000000275e-01 4.595600000000000240e-01
1.704700000000000104e-01 1.311700000000000088e+00
3.629199999999999982e+00 2.759900000000000020e+00
3.103000000000000203e+00 4.257900000000000240e+00
6.867700000000000138e+00 4.857099999999999973e+00
1.886300000000000088e+00 3.957399999999999807e+00
3.760499999999999954e+00 2.047699999999999854e+00
3.030499999999999972e+00 4.395699999999999719e+00
5.948199999999999932e+00 4.625899999999999679e+00
3.449300000000000033e+00 5.710099999999999731e+00
3.051400000000000112e+00 5.447199999999999598e+00
-1.180299999999999905e+00 -1.803900000000000059e+00
-1.384700000000000097e-01 1.352599999999999913e-01
3.803599999999999870e+00 2.834799999999999986e+00
7.481200000000000072e-01 8.295899999999999608e+00
-2.088200000000000056e+00 -2.052799999999999958e+00
2.752899999999999903e+00 -2.698700000000000099e+00
3.810999999999999943e+00 7.102500000000000036e+00
3.985899999999999999e+00 2.903700000000000170e+00
-9.953199999999999825e-01 -1.086699999999999999e+00
-1.238699999999999912e+00 3.127300000000000080e-01
3.928399999999999892e+00 4.080199999999999605e+00
2.634300000000000086e+00 4.282000000000000028e+00
4.064199999999999591e+00 5.654300000000000104e+00
3.082500000000000018e+00 2.286599999999999966e+00
1.004699999999999926e+00 -1.266100000000000003e+00
4.233600000000000030e+00 5.794299999999999784e+00
4.369299999999999962e+00 3.747199999999999864e+00
-2.150999999999999801e+00 -2.450200000000000156e+00
3.874699999999999811e+00 1.242599999999999927e+00
4.334299999999999820e+00 4.096400000000000041e+00
3.001599999999999824e+00 5.597699999999999676e+00
2.860100000000000087e+00 2.912100000000000133e+00
4.948500000000000121e+00 4.184300000000000352e+00
2.431900000000000173e+00 4.873899999999999899e+00
2.896999999999999797e+00 4.779200000000000337e+00
-1.812300000000000022e-01 3.803900000000000059e-01
5.477599999999999802e+00 4.494699999999999918e+00
3.529399999999999871e+00 7.585799999999999876e+00
2.702300000000000146e+00 4.687999999999999723e+00
2.708000000000000185e+00 4.615800000000000125e+00
4.572700000000000209e+00 7.869100000000000428e+00
2.363199999999999967e+00 5.564899999999999736e+00
1.435499999999999998e+00 -5.727299999999999613e-01
1.928600000000000092e+00 8.532100000000000239e-01
1.624400000000000066e+00 -3.883500000000000174e+00
6.517800000000000260e+00 4.570400000000000240e+00
-7.667599999999999971e-01 9.811499999999999666e-01
-7.257700000000000262e-01 -1.921799999999999953e+00
2.870000000000000107e+00 3.680899999999999839e+00
1.351199999999999957e+00 -1.820599999999999996e-01
4.726499999999999702e+00 5.750000000000000000e+00
-3.355300000000000171e+00 1.717799999999999994e+00
2.043400000000000105e+00 -1.733000000000000096e+00
3.564200000000000035e+00 2.770399999999999974e+00
-2.438299999999999912e+00 -2.757800000000000029e+00
7.093700000000000117e+00 4.679800000000000182e+00
-1.126300000000000079e+00 3.707399999999999807e+00
6.093800000000000328e-01 -3.621800000000000019e-01
-1.499100000000000099e+00 -1.022699999999999942e+00
-9.901200000000000001e-01 -5.238899999999999668e-01
5.116699999999999804e+00 2.808800000000000185e+00
-2.666200000000000236e-01 5.117000000000000437e-01
5.520199999999999996e+00 4.005799999999999805e+00
-4.400900000000000034e+00 4.398199999999999887e-01
2.943799999999999750e-01 -2.231899999999999995e+00
3.236800000000000122e+00 6.174199999999999910e+00
5.386499999999999844e+00 3.528200000000000003e+00
-1.128799999999999942e-01 -1.165100000000000025e-01
2.591899999999999871e+00 4.498300000000000409e+00
1.131999999999999895e+00 2.844099999999999961e-01
5.954200000000000159e+00 2.777899999999999814e+00
-7.805600000000000316e-01 4.557499999999999885e-01
3.285200000000000120e+00 4.669599999999999973e+00
7.210400000000000142e-01 -2.144699999999999829e+00
-1.644300000000000095e+00 -2.832199999999999829e+00
-1.873199999999999865e-02 -1.377999999999999892e+00
6.767100000000000115e+00 1.513500000000000068e+00
6.006300000000000416e+00 4.623000000000000220e+00
7.082800000000000207e-01 -1.462099999999999955e+00
4.388300000000000090e+00 6.222000000000000419e+00
-1.951699999999999990e+00 -4.433500000000000218e-01
2.174999999999999822e+00 2.540599999999999969e+00
1.840799999999999992e+00 5.202799999999999869e+00
2.766299999999999870e-01 -8.500100000000000433e-01
-1.372800000000000020e+00 1.623099999999999987e+00
5.121400000000000396e+00 3.150100000000000122e+00
1.305800000000000072e+00 2.187500000000000000e+00
2.048700000000000188e+00 4.318399999999999572e+00
4.540199999999999569e+00 7.607499999999999929e+00
2.566300000000000026e+00 5.024099999999999788e+00
1.006999999999999895e+00 -1.214800000000000102e+00
9.680699999999999861e-01 -1.917100000000000026e+00
1.576100000000000056e+00 1.095299999999999940e+00
-1.884600000000000053e+00 2.550600000000000089e-01
3.142799999999999816e+00 1.201699999999999990e+00
-8.449799999999999534e-01 1.556899999999999951e+00
4.472299999999999720e+00 4.313900000000000290e+00
-1.413000000000000089e-01 -6.708399999999999919e-01
7.456399999999999695e-01 -3.206999999999999851e+00
-3.346799999999999775e-01 -2.448999999999999844e+00
3.374400000000000066e+00 5.313699999999999868e+00
5.082699999999999996e+00 4.399399999999999977e+00
5.456599999999999895e+00 3.189799999999999969e+00
2.752600000000000158e+00 5.520400000000000418e+00
4.147499999999999964e+00 4.065699999999999648e+00
4.574099999999999611e+00 6.904300000000000104e+00
6.699399999999999800e+00 3.168600000000000083e+00
-1.491900000000000004e+00 8.889500000000000179e-01
1.301600000000000090e+00 6.599000000000000421e-01
-1.419400000000000106e-01 -1.050999999999999934e+00
3.996700000000000141e+00 1.997300000000000075e+00
2.685000000000000053e+00 4.229099999999999859e+00
-1.175100000000000033e+00 2.923799999999999955e+00
3.253499999999999837e+00 1.589299999999999935e+00
2.098800000000000221e+00 4.741900000000000226e+00
1.485100000000000087e+00 6.581599999999999895e+00
4.012500000000000178e+00 5.776900000000000368e+00
-2.441399999999999793e+00 -1.780999999999999917e+00
-1.075399999999999912e+00 5.234099999999999864e-02
-1.947999999999999954e+00 1.045500000000000096e+00
5.107000000000000206e+00 2.136299999999999866e+00
-7.691400000000000459e-01 -3.595600000000000129e+00
-6.363799999999999457e-01 5.859900000000000109e-01
3.585500000000000131e+00 2.848800000000000221e+00
2.829099999999999948e+00 2.665099999999999802e+00
3.608600000000000030e+00 4.187199999999999811e+00
2.780899999999999928e+00 -5.807499999999999885e-01
-6.519599999999999840e-01 2.381200000000000205e+00
1.183799999999999963e+00 1.075900000000000079e+00
2.152099999999999902e+00 5.555699999999999861e+00
-9.261900000000000688e-02 1.660300000000000109e+00
3.776499999999999968e+00 5.369699999999999918e+00
5.623599999999999710e+00 4.575400000000000134e+00
-1.786399999999999932e-01 -1.782699999999999951e+00
2.339500000000000135e+00 3.516300000000000203e+00
-8.880799999999999805e-01 3.503499999999999837e+00
-1.610200000000000076e+00 -6.576400000000000301e-02
-2.629599999999999937e+00 -5.837999999999999856e-01
-5.270799999999999930e-01 -3.234000000000000208e-01
5.615800000000000125e+00 4.549100000000000144e+00
-2.410899999999999821e+00 -1.048599999999999977e+00
4.639400000000000190e+00 4.965600000000000236e+00
-6.139200000000000212e-01 4.738700000000000134e-01
-1.197799999999999976e+00 5.877200000000000202e-01
-4.836500000000000243e-01 -1.135099999999999998e+00
-2.393800000000000150e+00 1.359199999999999964e+00
3.137999999999999901e+00 4.510399999999999743e+00
-2.122100000000000097e+00 -3.641599999999999837e-01
5.004999999999999893e+00 4.460799999999999876e+00
2.581799999999999873e+00 3.781400000000000095e+00
-7.970399999999999707e-01 -1.203200000000000047e+00
2.522899999999999920e+00 5.139199999999999768e+00
9.712600000000000400e-02 2.808200000000000141e-01
-8.556099999999999817e-01 5.375100000000000433e-01
1.045900000000000052e+00 -1.368500000000000050e+00
-1.139999999999999902e+00 -3.856199999999999850e+00
1.199400000000000022e+00 9.512300000000000200e-01
4.613100000000000200e+00 3.192600000000000104e+00
6.314300000000000246e+00 2.344899999999999984e+00
2.549399999999999888e+00 -7.464300000000000379e-01
5.309199999999999697e+00 3.234399999999999942e+00
5.083700000000000330e+00 2.746199999999999974e+00
5.215399999999999814e+00 3.041999999999999815e+00
2.608499999999999819e+00 4.348399999999999821e+00
-8.311100000000000154e-01 -1.114999999999999991e+00
-1.286799999999999944e+00 4.668300000000000227e-02
5.434199999999999697e+00 3.673099999999999810e+00
-5.934800000000000075e-01 8.048600000000000199e-02
1.718099999999999961e+00 3.852899999999999991e+00
1.038300000000000056e-01 -1.000199999999999978e-01
-1.757300000000000084e+00 6.257599999999999829e-01
4.006800000000000139e+00 2.933899999999999952e+00
2.628900000000000126e-01 -2.222399999999999931e+00
-1.468900000000000095e+00 2.831999999999999851e+00
4.192099999999999937e+00 2.390200000000000102e+00
4.592300000000000271e-01 -1.573299999999999921e+00
8.214500000000000135e-01 1.750699999999999923e+00
-8.022200000000000442e-01 6.204499999999999460e-01
5.040199999999999569e+00 4.538999999999999702e+00
-9.443000000000000282e-01 -2.465799999999999936e-01
-1.256199999999999983e+00 -1.228100000000000025e-01
6.935800000000000409e+00 3.364599999999999813e+00
3.385200000000000209e+00 4.219999999999999751e+00
2.266000000000000014e+00 2.167300000000000004e+00
5.158299999999999663e+00 5.139199999999999768e+00
1.413399999999999990e+00 4.182400000000000340e+00
-9.877399999999999514e-01 1.759999999999999898e-01
-1.987600000000000033e+00 5.254999999999999671e-01
5.218300000000000161e+00 4.122399999999999842e+00
2.929699999999999971e+00 6.279700000000000060e+00
-2.112000000000000099e+00 -9.770099999999999618e-02
2.209000000000000130e-01 -1.070300000000000029e+00
-5.983399999999999830e-01 -2.368899999999999895e-01
-6.334300000000000486e-01 -2.587300000000000155e-01
2.193799999999999917e-02 -1.248499999999999943e+00
4.645100000000000229e+00 5.698299999999999699e+00
3.717499999999999805e+00 3.416700000000000070e+00
3.726300000000000168e+00 3.813600000000000101e+00
5.289000000000000368e-01 -8.393899999999999972e-02
